"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"AKL_HTLV1_INFECTION_DN","AKL_HTLV1_INFECTION_DN",63,0.540652017195433,1.68127674235367,0.00297893784646091,0.0189309758999322,0.0140724364065154,744,"tags=19%, list=5%, signal=18%","IGKC/GZMB/GZMA/GPR171/GNLY/CD96/CD3G/GPR65/STAP1/CD86/ADGRE1/CPVL"
"MCBRYAN_PUBERTAL_BREAST_4_5WK_DN","MCBRYAN_PUBERTAL_BREAST_4_5WK_DN",181,-0.356926020105647,-1.4566553786846,0.00298958167795891,0.018978448443943,0.0141077253615158,2707,"tags=28%, list=17%, signal=23%","DBT/PER3/COQ8A/GID4/KCNB1/NFIC/SLC16A2/MAPK8IP1/SLC25A10/ACACA/FABP5/COX7A1/KIF1C/ACAD9/NNAT/MPZ/TNS1/REEP6/PLIN5/SOD3/CA13/EHD2/JAG1/NR1D1/CSPG4/EHHADH/PDK4/ANXA8L1/ZBTB16/PPP1R3C/LRP5/PTPN14/SLC2A4/CIDEA/SCD/MLXIPL/CHRDL1/KLF15/PRELP/LPL/ALDH1L1/WFDC21P/LGALS12/SORBS1/ACVR1C/FHL1/BCHE/GPAM/FABP4/GPD1"
"MISIAK_ANAPLASTIC_THYROID_CARCINOMA_DN","MISIAK_ANAPLASTIC_THYROID_CARCINOMA_DN",20,-0.652500861096448,-1.73394929326102,0.00300023971494626,0.0190259103874641,0.0141430064365888,897,"tags=40%, list=6%, signal=38%","NR3C2/SH3BGRL2/RORA/ZNF704/LMO3/NTRK2/ERBB4/PCSK2"
"WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY","WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY",22,0.680106248094738,1.71617358810084,0.00300499329132248,0.0190358685191826,0.0141504088640219,881,"tags=41%, list=6%, signal=39%","IFNG/IL6/EOMES/IL1B/GFI1/TBX21/TNF/IL15/IL23A"
"KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS","KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS",15,0.759918218327857,1.74953189243982,0.00301264768687171,0.019064162082003,0.0141714410266324,2995,"tags=87%, list=19%, signal=70%","FASLG/FAS/BID/TNFSF10/CASP8/CASP10/CASP9/CASP7/BAX/BAK1/TNFRSF10B/APAF1/CASP3"
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR",21,-0.648023342576871,-1.73134999083719,0.00305555968889648,0.0193141638097792,0.0143572810717651,2644,"tags=67%, list=17%, signal=56%","WNT9A/WNT10A/NOTUM/WNT7A/WNT10B/TRABD2B/SFRP1/WNT2B/FRZB/WNT16/WNT7B/WNT4/WNT3/WIF1"
"SASAKI_ADULT_T_CELL_LEUKEMIA","SASAKI_ADULT_T_CELL_LEUKEMIA",157,0.442552828671365,1.54443724881668,0.00305861423542824,0.0193141638097792,0.0143572810717651,4077,"tags=45%, list=26%, signal=34%","AIM2/IL2RA/CD3D/JAK3/OAS2/BATF/ISG20/SELL/STAT1/CORO1A/ISG15/ARPC1B/PTPRJ/KIF11/VAMP5/MSC/NMI/SYT11/FAS/IRF4/DLGAP5/SSTR2/ETS1/PTHLH/ATP8A1/KIF2C/CNN2/UBE2C/BOLA2/CCNB1/IFI16/TFRC/CD47/CCNA2/PPIB/PRDX4/CDKN3/TRIB1/TYMS/HMGN4/KIF14/RECQL/PRDX1/ZWINT/CCNB2/GLB1/DOK5/HMGB2/TRIB2/PTTG1/ARNT2/SAP30/LDLRAD4/PSMB2/CADM1/HDAC1/PARP3/ANXA6/MKI67/ZNF80/TOP2A/PPP1CA/TRAFD1/FOXM1/PTPRN2/PCNA/PLK1/POLR2H/TUBB/MRPS12/ATP6V1A"
"WP_LDL_INFLUENCE_ON_CD14_AND_TLR4","WP_LDL_INFLUENCE_ON_CD14_AND_TLR4",22,0.679497540790196,1.71463758192259,0.00306600786470194,0.019340429357508,0.0143768056991298,1256,"tags=36%, list=8%, signal=34%","IL6/IL1B/IL10/CD14/CCL2/TLR4/RELB/NFKB2"
"GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP","GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP",16,-0.700261500476745,-1.77238363885353,0.00307838303187116,0.0193946198323604,0.0144170884619007,1955,"tags=62%, list=12%, signal=55%","SHC3/CRMP1/ADGRB2/ADGRG1/VANGL2/MAP2/CELSR2/ADGRL3/HES5/PTPRZ1"
"SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP","SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP",24,0.67719938644955,1.75142712680531,0.0030814007527115,0.0193946198323604,0.0144170884619007,1460,"tags=54%, list=9%, signal=49%","CCL4/GNLY/TRBC2/CCL5/OASL/EPSTI1/KLRD1/IFITM1/ACRBP/HLA-C/TSPAN33/HLA-H/IFITM3"
"KAAB_HEART_ATRIUM_VS_VENTRICLE_UP","KAAB_HEART_ATRIUM_VS_VENTRICLE_UP",232,-0.327286181105502,-1.37058756388453,0.00308432833788875,0.0193946198323604,0.0144170884619007,2483,"tags=26%, list=16%, signal=22%","RPL3/AGTR1/TUBB2A/SYNPO/CACNA2D2/PDE2A/RTN4/ITSN1/TULP3/NUPR1/PTH1R/LRRN3/VAT1/EFEMP1/CPE/FLRT2/CCL14/FBLN1/CRIP1/NMNAT2/CTSF/ALOX12/GABRB3/SPOCK1/RELN/SOD3/MAP1B/PLA2G2A/GPRASP1/BAMBI/TSPAN7/MIPEP/SFRP1/KAZN/ADORA1/TIMP3/MYH11/TGFBR3/ZNF365/ERBB2/DDR1/EPB41L1/SLIT3/CHL1/F10/CDO1/NRTN/COL4A6/CELSR2/CHRDL1/PRELP/AKR1C1/IGFBP6/PDE8B/ID4/FGFR2/PLP1/NTRK2/ERBB4/DSC1"
"PID_IL8_CXCR1_PATHWAY","PID_IL8_CXCR1_PATHWAY",26,0.66464183856638,1.74442336774822,0.00316012482966746,0.0198295346079868,0.0147403845536927,2809,"tags=50%, list=18%, signal=41%","CXCL8/FGR/HCK/LYN/PIK3CG/PLCB2/ARRB2/PIK3R6/PRKCB/GNAI2/GNA15/CBL/GRK2"
"WP_IL2_SIGNALING","WP_IL2_SIGNALING",41,0.593162227160946,1.68968434527779,0.00315739956076502,0.0198295346079868,0.0147403845536927,1714,"tags=29%, list=11%, signal=26%","IL2RA/LCK/JAK3/IL2RG/SOCS3/STAT1/IL2RB/NMI/SYK/GRB2/PTK2B/CISH"
"KIM_GERMINAL_CENTER_T_HELPER_UP","KIM_GERMINAL_CENTER_T_HELPER_UP",59,0.547718541610207,1.67517618692615,0.00318316297787601,0.019953159966141,0.0148322820871349,2722,"tags=32%, list=17%, signal=27%","CXCL13/SH2D1A/STAT1/ST8SIA4/KLHL6/CD84/POU2AF1/GIMAP4/PITPNC1/CHI3L2/ETS1/TOX/PRKACB/AP1S2/EGR2/STAMBP/ACTR3/PHACTR2/MAN1A1"
"IIZUKA_LIVER_CANCER_EARLY_RECURRENCE","IIZUKA_LIVER_CANCER_EARLY_RECURRENCE",11,0.773727956997688,1.63780551235236,0.00319677855726755,0.020017524369068,0.0148801276906485,3178,"tags=73%, list=20%, signal=58%","LAPTM5/HLA-DRA/TNFAIP3/TRIM22/PDGFRA/MEF2C/SGK1/CCND2"
"GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP","GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP",12,0.783092517713151,1.69632820264013,0.00321241760700668,0.0200944113911088,0.0149372820462335,2720,"tags=75%, list=17%, signal=62%","JCHAIN/MS4A1/P2RX5/CYBB/ITGA4/PLXNC1/PRKACB/LPIN1/IQSEC1"
"KRIEG_KDM3A_TARGETS_NOT_HYPOXIA","KRIEG_KDM3A_TARGETS_NOT_HYPOXIA",183,0.429199410491177,1.5202018495836,0.00321743838701375,0.0201047874131058,0.0149449951145125,3084,"tags=26%, list=20%, signal=21%","IFIT3/GBP1/STAT4/IRF1/STAT1/VCAM1/CTSL/PSMB10/LGALS9/PSME2/UPP1/GBP3/CD40/OAS1/B2M/ACSL5/IFI44/CDC42/CARD16/TNFSF14/CRISPLD2/ARSB/IFI35/SDSL/TMEM140/DHX58/F2RL2/PDP1/ALDH1A3/ERFE/SIRT5/PTPN2/SLC46A3/CD47/PLA2G4C/ATM/CCDC28B/ACOT7/PHACTR2/TPM3/CRELD2/PSMA4/SRI/PHF11/EHD1/SEC11C/FURIN/MAT2B"
"BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN","BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN",30,-0.595360854823046,-1.74084987494438,0.00322967331551711,0.0201391516442047,0.0149705399390031,1218,"tags=60%, list=8%, signal=55%","PDGFRL/OMD/NAALAD2/C7/OGN/CFD/WNT11/ITIH5/CHL1/APOD/CXCL14/PPL/TPPP3/SERPINA5/NTRK2/FABP4/ADH1B/MYOC"
"WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREASE_INFLAMMATION","WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREASE_INFLAMMATION",11,0.773607080812228,1.63754964505292,0.00322956574369889,0.0201391516442047,0.0149705399390031,1730,"tags=45%, list=11%, signal=40%","FPR2/CMKLR1/PIK3CG/PIK3CD/EPHB2"
"WP_BMP_SIGNALING_IN_EYELID_DEVELOPMENT","WP_BMP_SIGNALING_IN_EYELID_DEVELOPMENT",15,-0.733707531239446,-1.80554207430857,0.00323769568312654,0.020166767255764,0.0149910681431247,2609,"tags=60%, list=17%, signal=50%","TGFA/FGF10/SMAD1/DKK2/SFRP1/BMP4/INHBB/EGFR/FGFR2"
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY","REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY",11,-0.761379303863947,-1.75721300866466,0.00324559547021784,0.020166767255764,0.0149910681431247,1951,"tags=55%, list=12%, signal=48%","LAMA3/KRT14/ITGB4/DST/KRT5/COL17A1"
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS","KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_WS",12,0.78238290938068,1.69479105524059,0.00324503070502649,0.020166767255764,0.0149910681431247,894,"tags=33%, list=6%, signal=31%","LCK/HLA-DQA1/ARPC1B/HGF"
"WEST_ADRENOCORTICAL_TUMOR_DN","WEST_ADRENOCORTICAL_TUMOR_DN",494,-0.283385509068331,-1.25380412692913,0.00324759144938139,0.020166767255764,0.0149910681431247,2542,"tags=25%, list=16%, signal=21%","LUZP2/FKBP9/RBMS3/NFIC/SLC16A2/AGTR1/ALDH6A1/LAMA2/TOB2/GTF2H5/SHC2/LAMC3/MT1X/GMPR/MAOB/OXR1/B3GNT4/COX7A1/ZNF185/DHRS1/HYI/EIF4EBP3/RPS4X/NUPR1/PTH1R/ASPN/LRRN3/PID1/HIBCH/SEMA6A/FAH/FBLN5/IGFBP5/EPN3/RGN/OMD/EIF2B4/FBLN1/TNS1/CAT/DIP2C/ACSM5/LTBP4/MID2/PLD1/CTSF/FOS/SLC47A1/KLK5/DOCK1/SV2B/MGP/FMO2/SOD3/SORBS2/FAXDC2/PCGF2/PHKG1/SCN7A/NKRF/PTCH1/ADAM22/LEPR/NPR1/GPRASP1/GSTT1/FERMT1/C7/SCUBE2/PAWR/SLC25A4/OGN/TOB1/TLE2/PLXNB3/ABLIM1/EGR3/HOXA5/TPD52L1/CFD/AHNAK/RAI2/LRP5/RAPGEF4/RORA/CD34/GPT/LMOD1/GLS2/NDRG2/RNF39/EPHX2/ESRRG/FXYD1/GPC3/ALDH3A2/APOD/NYNRIN/HOPX/NRXN1/CHRDL1/KLF5/VIPR1/PRELP/IGFBP6/SOX9/ALDH1L1/SEMA3B/WNT4/ERBB3/ID4/AADAC/SORBS1/FHL1/CLEC3B/PLP1/NPY1R/ATP1A2/SGCG/PCSK2/ADIPOQ/ADH1B"
"WP_MESODERMAL_COMMITMENT_PATHWAY","WP_MESODERMAL_COMMITMENT_PATHWAY",119,-0.394731260865505,-1.53111574381476,0.00325374588996364,0.0201840253340068,0.0150038970226211,2716,"tags=31%, list=17%, signal=26%","ZFHX4/FGFR1/MEIS1/ARL4A/NFE2L2/ACACA/AEBP2/MBTD1/WDFY2/CCDC6/BMPR1A/SESN1/TEAD1/PBX1/TET1/ZNF462/CCND1/SMAD1/DKK1/VAV3/FZD8/ACVR2A/EPB41L5/YAP1/RARG/FZD4/AXIN2/GRHL2/KLF4/BMP4/KLF5/SLC2A12/GATA3/BMP7/FOXA1/WNT3/SOX21"
"PHONG_TNF_RESPONSE_VIA_P38_PARTIAL","PHONG_TNF_RESPONSE_VIA_P38_PARTIAL",152,0.438819905708002,1.5219288515618,0.00327766936843079,0.0203113604385659,0.0150985522147622,3152,"tags=40%, list=20%, signal=32%","IL6/CXCL8/CXCL1/KLRC1/CXCL3/KYNU/PLAUR/SERPINE1/PLAC8/CXCL2/CHST11/GLIPR1/NFKBIE/PTGER4/SPHK1/INHBA/TNFAIP3/IL27RA/PLAU/TAPBP/NAMPT/SLC20A1/SLC39A14/BID/TNC/NFKB2/THBS1/TNS3/DUSP10/IL4R/LITAF/TPST1/PTHLH/B4GALT1/AURKA/IFNGR2/TNFRSF21/IER3/MCL1/CEBPD/ADM/CYLD/JUNB/SLC31A2/LBH/HERPUD1/TNFRSF10B/TANK/FNDC3B/HAS2/TGIF2/CALHM2/PPIF/SLC12A7/SDF2L1/TRIB2/ID2/INSIG1/NBN/STAT3/CDKN1A"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",138,-0.377607788237848,-1.4983842084424,0.00329355300655527,0.0203886614691517,0.0151560143256869,1660,"tags=22%, list=11%, signal=20%","APBA1/GRIK3/GABRB3/CAMKK1/GNG12/ADCY6/PRKAR2B/TUBA4A/GNAI1/LIN7B/TSPAN7/NCALD/KCNJ12/MYO6/GNAL/EPB41L1/GABRQ/GRIA4/ADCY5/MAPT/PRKAA2/GRIP1/GLRB/GABRG3/ADCY2/DLG2/RPS6KA6/NEFL/ERBB4/ADCY8"
"REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS","REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",31,0.644251074872063,1.75652480255157,0.00335888964069251,0.0207501653422946,0.0154247400528974,3900,"tags=61%, list=25%, signal=46%","FASLG/BIRC3/MLKL/FAS/TNFSF10/CASP8/RIPK3/TNFRSF10B/CFLAR/TRAF2/TRADD/TNFRSF10A/FLOT2/FLOT1/SDCBP/UBB/BIRC2/FADD/UBC"
"PID_CD40_PATHWAY","PID_CD40_PATHWAY",27,0.657688882356214,1.74827330154748,0.00335888964069251,0.0207501653422946,0.0154247400528974,4017,"tags=59%, list=25%, signal=44%","CD40LG/JAK3/BIRC3/TRAF1/CD40/TNFAIP3/CBLB/TRAF3/NFKBIA/MAPK11/NFKB1/TRAF2/STAT5A/BIRC2/MAP3K14/RELA"
"WHITEFORD_PEDIATRIC_CANCER_MARKERS","WHITEFORD_PEDIATRIC_CANCER_MARKERS",107,0.470663207075462,1.57296791138041,0.0033737628541283,0.0208205385631447,0.0154770523415173,4537,"tags=56%, list=29%, signal=40%","BCAT1/KIF11/CKS2/RRM2/DLGAP5/EIF4EBP1/BIRC5/AURKA/NUSAP1/GPX7/BUB1/ADCY3/ODC1/MYBL2/ASF1B/UBE2C/MELK/CDC45/CCNB1/ENO1/CDC25A/CCNA2/NCAPH/KPNA2/TMPO/UHRF1/CDK1/TYMS/CENPA/KIF14/MCM5/CENPN/RECQL4/CDCA5/ZWINT/MAD2L1/CCNB2/DBF4/EIF4A1/POLQ/PTTG1/CDCA2/GINS2/CENPE/MKI67/TOP2A/HAUS1/NUF2/SMC4/TTK/CDCA8/PCNA/POLE2/ATAD2/MEX3B/DNMT1/GAPDH/CENPF/PBK/NEK2"
"CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_UP","CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_UP",37,-0.565057726677573,-1.77107031095872,0.00342066395651754,0.0210882169690463,0.0156760324344803,2580,"tags=38%, list=16%, signal=32%","ATP7B/ACACA/AK4/GREB1/ALDH4A1/LRP5/SEMA4G/DHCR24/FASN/SLC29A4/C2orf72/PTPRF/ERBB3/FOXA1"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",34,-0.568452948530502,-1.72537347180857,0.00343930517698903,0.0211813027377903,0.0157452282101194,1558,"tags=35%, list=10%, signal=32%","LRAT/SDC4/GPC1/GPC4/RETSAT/AKR1C3/GPC3/GPIHBP1/VKORC1L1/AKR1C1/LPL/RBP4"
"PARK_APL_PATHOGENESIS_UP","PARK_APL_PATHOGENESIS_UP",13,0.761360141831414,1.67853895458165,0.00346588926017996,0.0213011487932951,0.0158343163798777,1038,"tags=38%, list=7%, signal=36%","GZMA/SELPLG/PSME2/PSMB9/TMSB10"
"WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS","WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS",13,0.761153848361682,1.67808414797175,0.00346588926017996,0.0213011487932951,0.0158343163798777,2019,"tags=69%, list=13%, signal=60%","CSF2/BATF3/IRF8/IKZF1/SPI1/RUNX2/IRF4/FLT3LG/CSF1"
"WP_MAMMARY_GLAND_DEVELOPMENT_PREGNANCY_AND_LACTATION_STAGE_3_OF_4","WP_MAMMARY_GLAND_DEVELOPMENT_PREGNANCY_AND_LACTATION_STAGE_3_OF_4",39,-0.551105683731364,-1.73685732048724,0.00347429800914019,0.021330905641333,0.0158564362829342,2657,"tags=54%, list=17%, signal=45%","NRG1/ORAI1/PRLR/ESR2/NFIC/DLGAP4/TNFRSF11A/CEBPA/CAV1/CCND1/PGR/TTC9/NFIX/ERBB2/ELF5/NFIB/ATP2C2/NFIA/EGFR/ERBB3/ERBB4"
"NABA_ECM_GLYCOPROTEINS","NABA_ECM_GLYCOPROTEINS",138,-0.376130133892986,-1.49252073315178,0.00348615631067532,0.0213817587054753,0.0158942381646228,2929,"tags=37%, list=19%, signal=30%","LGI4/SBSPON/COMP/MFAP5/PAPLN/SMOC2/ECM1/FRAS1/LAMA2/LAMC3/ECM2/SLIT2/EFEMP1/FBLN5/IGFBP5/THBS4/LAMA3/SMOC1/FBLN1/HMCN2/SRPX2/TSKU/LTBP4/NTN4/CRISPLD1/MGP/RELN/MFAP4/LAMA5/EMILIN3/RSPO1/ELN/EDIL3/THSD4/SVEP1/SLIT3/NDNF/VIT/CILP/VWA2/COCH/MATN2/IGSF10/IGFBP6/TNXB/PCOLCE2/TNN/LAMB4/LGI3/ADIPOQ/MATN4"
"WP_SPINAL_CORD_INJURY","WP_SPINAL_CORD_INJURY",102,0.480244715986591,1.59474210672675,0.00349721563805843,0.0214276122085957,0.0159283235974124,1364,"tags=25%, list=9%, signal=23%","CXCL10/MMP12/IFNG/IL6/CXCL8/CXCL1/IL1B/MMP9/TNFSF13B/ICAM1/CCR2/FCGR2A/LILRB3/C1QB/CXCL2/CHST11/AIF1/LTB/TNFSF13/TNF/CCL2/CDC42/TLR4/COL4A1/PTGS2/IL1A"
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY","REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",43,-0.525133012915041,-1.6778590060538,0.00350327391864982,0.0214427615491565,0.0159395849361183,1705,"tags=33%, list=11%, signal=29%","RORC/RORB/THRA/PGR/NR1D1/RXRA/THRB/RARG/RXRG/NR3C2/PPARG/RORA/ESRRG/AR"
"HU_GENOTOXIC_DAMAGE_24HR","HU_GENOTOXIC_DAMAGE_24HR",31,0.642432095346863,1.75156542758742,0.0035341317496298,0.0216095172421127,0.0160635436214473,1641,"tags=32%, list=10%, signal=29%","GZMB/CD7/BATF3/SERPINB9/ISG15/NABP1/MTHFD2/CASP1/SLC7A5/EIF4EBP1"
"REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION","REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION",41,-0.529187265638097,-1.68580610718358,0.00354358600362446,0.0216451933622822,0.0160900636452945,1319,"tags=44%, list=8%, signal=40%","SMARCA4/SMARCC1/SMARCA2/SMARCC2/ARID1B/SMARCB1/MITF/BCL7A/MLPH/MYRIP/GPR143/TYR/MLANA/PMEL/SOX10/TFAP2A/TYRP1/DCT"
"KEGG_MEDICUS_REFERENCE_BCR_BCAP_CD19_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_BCR_BCAP_CD19_PI3K_SIGNALING_PATHWAY",12,0.777789857921716,1.68484162710818,0.00357244722406537,0.0217992187754193,0.0162045592129195,1201,"tags=50%, list=8%, signal=46%","PIK3AP1/CD19/IFITM1/LYN/PIK3CD/SYK"
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN","TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN",52,0.572811562794186,1.71439329776675,0.00358675333013431,0.0218517409589694,0.0162436018429375,1431,"tags=31%, list=9%, signal=28%","ADAMDEC1/GPR171/ADAM8/ST8SIA4/ICAM3/PTPN22/LTB/ITGB7/HLA-DQB1/FGL2/ENTPD1/P2RY14/PLXNC1/IRF4/CASP8/STK17B"
"KEGG_RIBOSOME","KEGG_RIBOSOME",85,-0.434202699576251,-1.60601152457124,0.00358836281299464,0.0218517409589694,0.0162436018429375,4994,"tags=66%, list=32%, signal=45%","RPL27/RPL23/RPL28/RPL37/RPL14/RPS25/RPS24/RPL31/RPL41/RPS9/RPL26/RPL30/RPL39/RPLP0/RPL17/RPS23/RPS13/RPL10A/RPL13A/RPL21/RPL11/RPL34/RPS15/RPL24/RPL35A/RPS3/RPL36/RPS5/RPL29/RPS27A/RPS6/RPS8/RPL38/RPL7A/RPS20/RPL37A/RPL22/RPS18/RPL7/RPS3A/RPSA/RPS12/RPL4/RPL13/RPL18/RPLP2/RPL5/RPL3/RPL36A/RPS28/RPS4X/RPL8/RPL9/RPS21/RPS16/RPLP1"
"VALK_AML_CLUSTER_7","VALK_AML_CLUSTER_7",18,-0.691163037421889,-1.78572407885163,0.00359929905434869,0.0218960410427316,0.016276532533613,2703,"tags=67%, list=17%, signal=55%","CLCN3/EPB41/PDZK1IP1/SLC2A1/SPTB/TNS1/SLC6A8/FAXDC2/DNAJC6/SELENBP1/RAP1GAP/SLC6A9"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN",41,0.58836338664956,1.67601434857827,0.00361250868208969,0.0219540669907483,0.0163196664147034,1869,"tags=39%, list=12%, signal=34%","CCL4/CD80/CCR1/PTPRC/SERPINE1/TRAF1/TNFSF8/CCL2/INHBA/VASH1/HMOX1/NINJ1/HTRA3/IRAK2/ATP6V0D2/IL6R"
"FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN","FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN",178,0.430992704831042,1.52569706114343,0.00365234000901212,0.0221735972120736,0.0164828553118442,3899,"tags=56%, list=25%, signal=42%","SERPINE1/VCAM1/IL32/FN1/TACC3/KIF11/BLM/LUM/LMNB1/BRCA2/CKS2/RRM2/DUSP10/DLGAP5/BIRC5/AURKA/FBXO5/NUSAP1/BUB1/ESCO2/KIF2C/KIF20A/MYBL2/ELMO1/UBE2C/FANCD2/MELK/CENPL/GTSE1/CDC45/HSD17B11/SHCBP1/FAM72D/CCNB1/AURKB/FAM111A/TROAP/GEM/FAM72B/RAD51AP1/SKA1/NCAPH/SPC25/ASPM/TRIM59/MIS18BP1/GINS1/KIF4A/KPNA2/NDC80/CDKN3/CDK1/COL1A2/HMMR/CENPA/CENPK/CDCA3/KIF14/PRR11/CKAP2L/CDCA5/ZWINT/MAD2L1/POC1A/CCNB2/HJURP/PARPBP/KIF23/HMGB2/KIF15/DEPDC1B/EXO1/KNSTRN/POLQ/PTTG1/DTL/KIF18A/CDCA2/FSTL1/NID1/FAM72A/SLC15A2/ADGRF5/ANXA1/CENPE/MKI67/SPARC/TOP2A/NUF2/CDC20/IQGAP3/CHEK2/KIF18B/SMC4/TTK/FOXM1/CDCA8/SGO2/TGIF1"
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN",48,-0.522431064276084,-1.69588851238067,0.00366800466717567,0.0222461134986922,0.0165367606592109,1566,"tags=40%, list=10%, signal=36%","CDKN2C/RADIL/BCAS1/PEG10/NCALD/FAM222A/KRT8/ELN/KCNK5/C9orf152/EPHB3/DHCR24/FASN/PRR15L/ENHO/SCARA5/SPDEF/RNF43/DACT2"
"MOREIRA_RESPONSE_TO_TSA_DN","MOREIRA_RESPONSE_TO_TSA_DN",15,0.751942490247433,1.73116966568227,0.00368431839480805,0.0222998218633119,0.016576685042909,1031,"tags=53%, list=7%, signal=50%","IL2RA/CD247/CD3D/ICAM1/CD3E/ALPL/LAT/RARB"
"SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL","SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL",62,0.533993100322578,1.65519748124767,0.00368202625713415,0.0222998218633119,0.016576685042909,3001,"tags=42%, list=19%, signal=34%","CD38/SLAMF7/PIM2/TNFRSF17/ISG20/ITGB7/FKBP11/APOBEC3B/TNFAIP3/ST6GAL1/TXNDC5/IRF4/GLDC/DUSP5/AURKA/FADS1/B3GNT2/SETBP1/TRAM1/CANX/UBE2J1/HMMR/PRDM1/SUB1/CASP3/HSP90B1"
"BURTON_ADIPOGENESIS_3","BURTON_ADIPOGENESIS_3",99,0.486485812255529,1.60592131742988,0.00368826183871905,0.0223011180945803,0.0165776486029594,4100,"tags=54%, list=26%, signal=40%","ADAM8/MNDA/TACC3/HGF/CD4/KIF11/CKS2/CDC6/RRM2/PNP/DLGAP5/BIRC5/AURKA/NUSAP1/BUB1/KIF2C/IL13RA1/KIF20A/VCAN/ASF1B/CDC45/CCNB1/ABCA1/RAD51AP1/NCAPH/KIF4A/KPNA2/CDK1/TYMS/CENPK/MCM5/MAD2L1/CCNB2/MAN2A1/BZW1/HMGB2/MCM10/CDC7/DTL/OSMR/DCK/HELLS/MKI67/TOP2A/CDC20/FEN1/CCNF/TTK/CDCA8/PCNA/PLK1/CX3CL1/RNASEH2C"
